Key,Name,Address Line 1,City,State,Zip,latitude,longitude,Address Validity,BI Qualification,BI Plan,BI Service Level,BI Availability,BI Reason,4G LTE,L600,L700,L1900,L2100,L2500,Covlall,5G,NR600,NR1900,NR2500,Roaming Only,Roaming,NearestSite,Tower Distance,DistToSite_Mi,DirectionDegrees,Technician Tablets,Fixed Wireless,Trucks,Hexbins,Sample Count,Avg Ookla Download (Mbps),Min Ookla Download (Mbps),Max Ookla Download (Mbps),Avg Ookla Upload (Mbps),Min Ookla Upload (Mbps),Max Ookla Upload (Mbps),Avg Ookla Latency (ms),Min Ookla Latency (ms),Max Ookla Latency (ms),Hexbins - VZ,Sample Count - VZ,Avg Ookla Download (Mbps) - VZ,Min Ookla Download (Mbps) - VZ,Max Ookla Download (Mbps) - VZ,Avg Ookla Upload (Mbps) - VZ,Min Ookla Upload (Mbps) - VZ,Max Ookla Upload (Mbps) - VZ,Avg Ookla Latency (ms) - VZ,Min Ookla Latency (ms) - VZ,Max Ookla Latency (ms) - VZ,Hexbins - AT&T,Sample Count - AT&T,Avg Ookla Download (Mbps) - AT&T,Min Ookla Download (Mbps) - AT&T,Max Ookla Download (Mbps) - AT&T,Avg Ookla Upload (Mbps) - AT&T,Min Ookla Upload (Mbps) - AT&T,Max Ookla Upload (Mbps) - AT&T,Avg Ookla Latency (ms) - AT&T,Min Ookla Latency (ms) - AT&T,Max Ookla Latency (ms) - AT&T
4,CTWIND02,1 Griffin Rd N,Windsor,CT,6095,41.87777,-72.729641,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,High,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,CTHA068A,< 0.75 Mile,0.7,262,Yes,Yes,Yes,Nearby,5,475.3,46.8,1128.5,16.8,1.8,38.6,30,17,48,Nearby,13,118.4,19.6,370.4,12.2,0.5,102.7,28,21,42,Nearby,2,86.3,77.9,94.8,17.7,13.2,22.2,21,20,22
652,GABLUE02,2989 Old Highway 5,Blue Ridge,GA,30513,34.916181,-84.374568,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,High,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,Yes,9AT4757A,< 0.75 Mile,0.7,162,Yes,Yes,Yes,Nearby,1,61.6,61.6,61.6,20.2,20.2,20.2,18,18,18,PF02003426,1,86.4,86.4,86.4,55.9,55.9,55.9,37,37,37,Nearby,3,101.5,49.3,136.7,15.5,12.0,21.0,35,20,58
1069,OHCHIL01,675 Chamber Dr,Chillicothe,OH,45601,39.386523,-82.965645,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,High,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,A6B0839A,< 0.75 Mile,0.7,348,Yes,Yes,Yes,Nearby,3,309.5,49.0,521.0,4.8,2.4,6.8,49,40,63,Nearby,4,265.6,0.8,474.6,7.2,0.2,15.3,42,29,58,Nearby,14,108.9,22.3,227.5,7.4,0.8,20.1,29,17,52
767,NCRAND02,3561 Old Cedar Falls Rd,Randleman,NC,27317,35.744006,-79.751377,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,High,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,Yes,5GB0193A,< 0.75 Mile,0.7,301,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,COGRAN03,1227 Winters Ave,Grand Junction,CO,81501,39.058033,-108.551788,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,DN06063A,< 0.75 Mile,0.7,31,Yes,Yes,Yes,Nearby,19,282.5,19.1,720.6,31.9,2.2,177.9,46,16,129,Nearby,8,43.3,0.0,157.2,8.1,0.0,24.2,38,18,92,Nearby,4,521.1,80.4,812.2,43.4,2.5,73.8,72,32,159
1212,CASACR01,8761 Younger Creek Dr,Sacramento,CA,95828,38.512466,-121.381204,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Low,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Vehicle,,No,SC06025A,< 0.75 Mile,0.7,117,Yes,Yes,Yes,Nearby,16,694.0,7.6,1445.1,47.0,0.2,102.1,17,9,35,RU16332754,6,246.2,71.3,627.1,8.2,3.2,21.3,21,16,26,RU16332754,1,199.4,199.4,199.4,1.5,1.5,1.5,29,29,29
177,COMONT04,1245  N HWY 285,Monte Vista,CO,81144,37.592764,-106.150028,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,Yes,DN02149B,< 0.75 Mile,0.7,154,Yes,Yes,Yes,,,,,,,,,,,,Nearby,1,208.1,208.1,208.1,23.3,23.3,23.3,30,30,30,,,,,,,,,,,
66,MNMAPL02,10633 89th Avenue,Maple Grove,MN,55369,45.115033,-93.41635,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,High,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,A1O0728A,< 0.75 Mile,0.7,89,Yes,Yes,Yes,Nearby,25,279.5,2.0,1045.1,10.1,0.8,33.1,28,10,183,Nearby,12,135.1,20.0,423.5,6.1,0.1,23.1,26,13,58,Nearby,4,109.1,0.1,242.2,1.6,0.2,3.7,41,26,52
220,ILROME02,1371 N Joliet Rd,Romeoville,IL,60446,41.67489,-88.056847,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,High,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,CH95621D,< 0.75 Mile,0.7,234,Yes,Yes,Yes,Nearby,10,395.3,10.9,1442.1,33.8,0.1,116.9,21,11,47,Nearby,8,678.3,24.4,1222.6,44.9,4.9,88.1,17,12,36,Nearby,7,328.5,197.7,438.5,11.6,2.9,17.6,23,15,36
522,MSMERI02,2301 Sellers Dr,Meridian,MS,39301,32.382596,-88.669639,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,High,--,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,No,9ME3100S,< 0.75 Mile,0.7,188,Yes,Yes,Yes,Nearby,1,168.0,168.0,168.0,27.8,27.8,27.8,29,29,29,Nearby,2,7.8,0.1,15.4,21.9,0.1,43.7,71,27,114,Nearby,18,162.1,5.8,513.4,18.8,0.0,40.5,35,16,42
899,SCGAST01,47 Palmetto Court,Gaston,SC,29053,33.868336,-81.03661,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,8CO0274E,< 0.75 Mile,0.7,214,Yes,Yes,Yes,,,,,,,,,,,,Nearby,4,155.9,0.8,588.2,13.1,0.1,37.9,30,19,39,Nearby,1,529.3,529.3,529.3,40.4,40.4,40.4,20,20,20
402,SCELGI01,1929 Rush Road,Elgin,SC,29045,34.109461,-80.77376,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,Outdoor,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,No,8CO0302B,< 0.75 Mile,0.7,51,Yes,Yes,Yes,Nearby,1,1377.7,1377.7,1377.7,121.1,121.1,121.1,23,23,23,,,,,,,,,,,,,,,,,,,,,,
860,KSWICH02,4330 W. 31st St S,Wichita,KS,67215,37.637566,-97.393676,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,No,WI02421A,< 0.75 Mile,0.7,284,Yes,Yes,Yes,Nearby,14,420.8,13.0,1026.3,27.3,0.7,62.4,47,20,119,Nearby,6,425.7,33.0,831.2,31.1,10.7,87.6,25,15,34,PC83327648,2,359.4,182.4,536.4,36.2,25.9,46.5,29,27,31
21,NCEAST01,1000 North Long,Salisbury,NC,28144,35.672329,-80.45725,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,Outdoor,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,No,5CT1072A,< 0.75 Mile,0.7,181,Yes,Yes,Yes,Nearby,40,436.7,0.0,935.3,9.7,0.0,44.2,20,9,91,Nearby,12,162.0,9.0,303.6,7.6,0.1,24.3,29,18,36,PF04174778,1,30.9,30.9,30.9,0.4,0.4,0.4,40,40,40
914,SCGAST02,49 Palmetto Court,Gaston,SC,29053,33.868527,-81.036692,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,8CO0274E,< 0.75 Mile,0.7,213,Yes,Yes,Yes,,,,,,,,,,,,Nearby,4,155.9,0.8,588.2,13.1,0.1,37.9,30,19,39,Nearby,1,529.3,529.3,529.3,40.4,40.4,40.4,20,20,20
973,WIHART02,559  Progress Drive,Hartland,WI,53029,43.095851,-88.356998,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,High,--,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,ML82059A,< 0.75 Mile,0.7,355,Yes,Yes,Yes,Nearby,8,192.0,8.9,855.2,15.9,2.5,85.8,21,14,41,PF51063238,4,99.6,39.3,180.4,11.9,0.0,25.6,396,18,1513,Nearby,4,146.9,54.0,225.8,11.6,2.8,22.4,56,17,126
216,ILDECA02,1363 Bear Road,Decatur,IL,62522,39.829475,-89.043291,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,High,--,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,Yes,CH19716F,< 0.75 Mile,0.7,311,Yes,Yes,Yes,,,,,,,,,,,,Nearby,1,282.0,282.0,282.0,24.1,24.1,24.1,27,27,27,,,,,,,,,,,
1168,NYBUFF01,793 South Ogden St,Buffalo,NY,14206,42.883445,-78.800429,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,No,3ERB415A,< 0.75 Mile,0.7,244,Yes,Yes,Yes,Nearby,29,337.3,9.5,1118.7,21.9,0.7,133.1,35,14,64,Nearby,28,246.6,3.9,2039.7,12.6,0.0,179.3,27,10,38,Nearby,14,210.2,0.3,444.6,6.2,0.2,13.4,57,18,170
55,MDWHIT01,10350 Theodore Green,Plains,MD,20695,38.593218,-76.945479,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,High,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,No,7WAS253B,< 0.75 Mile,0.7,182,Yes,Yes,Yes,Nearby,8,454.1,19.3,987.7,27.2,5.7,58.3,17,11,22,Nearby,16,310.6,7.1,841.0,13.3,0.2,44.1,30,22,54,Nearby,7,62.6,6.4,155.7,18.3,0.4,65.4,36,14,52
357,KSSHAW01,17955 Holliday Drive,Shawnee,KS,66217,39.041813,-94.794092,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,Outdoor,In-Building Commercial,In-Vehicle,In-Vehicle,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Vehicle,Outdoor,,No,A5D0018A,< 0.75 Mile,0.7,145,Yes,Yes,Yes,Nearby,2,632.5,358.0,907.1,53.0,51.0,54.9,12,10,13,Nearby,2,451.1,316.9,585.3,38.8,6.8,70.8,15,12,17,,,,,,,,,,,
986,TXLEWI06,580 Huffiness Blvd,Lewisville,TX,75056,33.03181,-96.947609,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Vehicle,In-Building Commercial,,No,DA01412A,< 0.75 Mile,0.7,58,Yes,Yes,Yes,Nearby,11,171.2,8.1,432.6,4.9,0.8,9.5,17,10,27,Nearby,5,144.5,73.0,212.5,14.6,6.7,27.6,25,17,28,Nearby,22,143.1,0.8,311.0,10.0,0.0,29.0,38,19,151
813,PATAYL01,398 S Keyser Ave,Taylor,PA,18517,41.400881,-75.717088,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,High,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,No,2CA2028D,< 0.75 Mile,0.7,335,Yes,Yes,Yes,Nearby,8,404.2,48.3,634.0,34.0,1.0,77.2,24,19,33,Nearby,12,258.2,1.0,570.4,23.3,0.5,44.7,33,28,46,PF46057872,1,37.9,37.9,37.9,1.0,1.0,1.0,44,44,44
343,PAMACU01,1725 Brookside Road,Macungie,PA,18062,40.550749,-75.551437,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,No,1LE5923A,< 0.75 Mile,0.7,30,Yes,Yes,Yes,Nearby,8,457.1,45.6,1189.1,16.9,0.4,62.1,22,13,35,Nearby,7,121.6,24.4,372.2,15.7,2.6,46.3,24,11,35,Nearby,5,38.0,6.1,101.6,0.9,0.0,2.5,184,54,636
227,NCCHAR03,13850 Ballantyne Corporate Pl,Charlotte,NC,28277,35.063497,-80.856293,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,No,5CT0093A,< 0.75 Mile,0.7,141,Yes,Yes,Yes,Nearby,29,452.1,0.7,1103.0,28.8,0.9,100.9,18,8,60,Nearby,48,370.6,2.9,3101.7,33.1,0.1,394.5,21,7,55,PF01682602,1,7.2,7.2,7.2,0.1,0.1,0.1,49,49,49
259,AZNOGA01,1450 N Hohokam Dr,Nogales,AZ,85621,31.358733,-110.928602,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Low,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,Yes,PH33622A,< 0.75 Mile,0.7,227,Yes,Yes,Yes,PC23406314,11,28.0,0.2,168.2,2.2,0.0,7.8,53,21,184,Nearby,2,71.5,32.6,110.4,12.5,7.1,17.8,46,43,49,Nearby,12,122.8,4.0,631.9,10.6,0.8,23.4,75,20,218
102,WASPOK05,11321 East Indiana,Spokane Valley,WA,99206,47.675783,-117.253407,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,High,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,Yes,SP01004B,< 0.75 Mile,0.7,69,Yes,Yes,Yes,Nearby,15,417.8,85.8,1048.5,58.8,10.7,120.2,26,13,42,Nearby,12,112.7,0.4,708.5,7.7,0.0,20.9,37,22,59,Nearby,12,86.8,15.3,214.0,19.8,7.7,38.5,27,22,42
441,MASPRI01,203 Tremont St,Springfield,MA,1104,42.148454,-72.53817,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,High,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,4CW1173A,< 1 Mile,0.8,206,Yes,Yes,Yes,Nearby,8,772.4,112.2,1214.4,44.6,20.9,73.3,25,17,60,Nearby,9,180.1,16.4,904.0,10.4,0.8,41.4,27,17,33,,,,,,,,,,,
730,NYDEPE01,3327 Walden Avenue,Depew,NY,14043,42.913274,-78.687386,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,High,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,Yes,3ERB024A,< 1 Mile,0.8,240,Yes,Yes,Yes,Nearby,66,422.3,4.6,1259.3,15.3,0.3,96.2,31,14,75,Nearby,31,233.7,1.5,853.8,11.9,0.2,46.2,34,18,71,PF47502167,1,677.9,677.9,677.9,68.6,68.6,68.6,16,16,16
461,TXMARB01,2101 Commerce St,Marble Falls,TX,78654,30.591199,-98.270873,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,AU02143S,< 1 Mile,0.8,356,Yes,Yes,Yes,Nearby,27,446.9,11.5,944.7,20.5,2.7,87.9,17,12,30,PC40670848,1,26.5,26.5,26.5,2.9,2.9,2.9,24,24,24,PC40670848,3,8.0,5.8,9.2,1.7,1.1,2.7,47,33,60
186,WIMONR01,129 West 7th St,Monroe,WI,53566,42.605512,-89.660225,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,High,--,In-Building Commercial,In-Building Commercial,Outdoor,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,Yes,ML83106A,< 1 Mile,0.8,146,Yes,Yes,Yes,PF27604181,1,35.2,35.2,35.2,4.9,4.9,4.9,53,53,53,PF27604181,1,370.0,370.0,370.0,27.9,27.9,27.9,26,26,26,Nearby,17,6.4,0.8,22.4,7.5,0.6,12.4,96,69,243
455,TNNASH03,208 River Hills,Nashville,TN,37210,36.163648,-86.716912,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Building Residential,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Vehicle,Outdoor,,No,9NV0838A,< 1 Mile,0.8,153,Yes,Yes,Yes,Nearby,3,609.3,427.1,753.4,22.5,3.0,44.1,25,15,40,,,,,,,,,,,,Nearby,4,161.6,101.6,256.2,5.0,0.5,9.4,33,24,40
136,GAJACK01,120 Rodeo Drive,Jackson,GA,30233,33.28668,-83.928713,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,High,--,In-Building Commercial,Outdoor,In-Building Commercial,In-Building Residential,In-Building Residential,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Vehicle,,No,9AT4428A,< 1 Mile,0.8,5,Yes,Yes,Yes,Nearby,2,627.8,575.5,680.2,16.9,11.8,21.9,11,9,12,Nearby,1,4.6,4.6,4.6,0.6,0.6,0.6,51,51,51,Nearby,1,174.7,174.7,174.7,285.7,285.7,285.7,4,4,4
54,ILBATA02,1031 E. Fabyan,Batavia,IL,60510,41.869978,-88.289325,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,High,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,No,CH17308A,< 1 Mile,0.8,61,Yes,Yes,Yes,Nearby,10,836.3,398.0,1477.2,50.3,2.2,106.7,16,8,32,Nearby,6,264.4,80.8,752.2,16.9,2.8,30.7,30,20,36,Nearby,2,760.3,597.4,923.1,91.7,75.7,107.7,20,17,23
599,OHNORT01,2625 E. Broadway St,Northwood,OH,43619,41.605189,-83.511328,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,High,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,TO03682A,< 1 Mile,0.8,333,Yes,Yes,Yes,,,,,,,,,,,,Nearby,2,414.2,344.7,483.8,58.3,9.4,107.2,44,40,47,,,,,,,,,,,
1134,GAFAIR01,7395 Roosevelt Highway,Fairburn,GA,30213,33.539365,-84.628819,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,In-Building Residential,In-Building Commercial,In-Building Commercial,In-Building Residential,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Vehicle,,No,9AT0362A,< 1 Mile,0.8,124,Yes,Yes,Yes,Nearby,3,264.1,228.5,310.2,12.7,7.9,16.0,40,34,46,Nearby,4,155.4,5.8,473.0,1.9,0.0,3.6,28,15,40,PC67402421,1,42.3,42.3,42.3,9.9,9.9,9.9,20,20,20
1162,ILBATA01,780 N. Kirk Rd,Batavia,IL,60510,41.859053,-88.277893,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Vehicle,In-Vehicle,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Building Residential,,No,CH27680D,< 1 Mile,0.8,250,Yes,Yes,Yes,Nearby,8,337.2,6.6,853.1,12.7,0.1,41.8,21,11,43,Nearby,8,329.9,2.7,692.6,20.1,0.1,52.1,50,17,158,Nearby,12,227.9,53.5,636.0,7.2,0.3,30.4,20,14,40
1238,FLMEDL03,9125 NW 93rd St,Medley,FL,33178,25.858164,-80.344862,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,No,6MD1253A,< 1 Mile,0.8,88,Yes,Yes,Yes,Nearby,37,187.2,3.4,1064.3,15.0,0.1,80.8,22,11,59,Nearby,9,221.3,0.8,1552.7,6.0,0.2,33.1,28,10,44,PB56636162,1,242.7,242.7,242.7,24.7,24.7,24.7,19,19,19
32,MNBLAI01,10050 Naples St,Blaine,MN,55449,45.152837,-93.184742,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,Outdoor,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,No,A1O0981A,< 1 Mile,0.8,288,Yes,Yes,Yes,Nearby,2,705.0,573.8,836.3,11.1,9.3,13.0,19,18,19,Nearby,3,550.2,78.8,809.8,9.9,3.5,19.3,18,12,28,Nearby,2,251.8,77.7,425.9,8.3,7.3,9.4,31,13,48
132,FLFORT07,11990 State Road,Fort Myers,FL,33913,26.5454,-81.7472,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,High,--,In-Building Commercial,In-Vehicle,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,6FM1106E,< 1 Mile,0.8,236,Yes,Yes,Yes,Nearby,6,116.4,1.0,518.5,18.5,0.1,63.2,38,17,61,Nearby,2,166.6,101.9,231.3,8.0,0.2,15.8,36,32,39,Nearby,2,408.7,397.6,419.7,14.0,4.7,23.3,24,23,25
436,GACOLU01,2015 Veterans Parkway,Columbus,GA,31904,32.483881,-84.988253,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,In-Building Residential,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,9AT4274A,< 1 Mile,0.8,173,Yes,Yes,Yes,Nearby,29,100.4,0.0,747.4,4.0,0.0,30.6,32,13,96,PC64606775,1,1442.8,1442.8,1442.8,91.6,91.6,91.6,25,25,25,Nearby,17,343.9,2.7,758.3,23.5,3.8,44.3,22,16,38
554,CATULA01,24487 Road 140 Tulare,Tulare,CA,93274,36.234363,-119.260644,,Eligible,Unlimited Plan-productivity Filter Off Or On (see C2),Good,Medium,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Vehicle,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,SC70118A,< 1 Mile,0.8,141,Yes,Yes,Yes,Nearby,1,340.9,340.9,340.9,7.0,7.0,7.0,12,12,12,Nearby,3,383.1,13.1,619.0,19.0,0.1,33.0,33,26,41,,,,,,,,,,,
